0.70000, 0.00000, 0.30000, 0.00000, 0.00000, 0.00000, 1.00000, 0.30000, 0.00000, 0.00000, 0.00000 
0.70000, 0.00000, 0.24000, 0.06000, 0.00000, 0.00000, 1.00000, 0.24000, 0.06000, 0.00000, 0.00000 
0.69370, 0.00000, 0.19830, 0.10387, 0.00353, 0.00060, 0.99940, 0.19830, 0.10387, 0.00000, 0.00000 
0.68292, 0.00000, 0.16945, 0.13638, 0.00961, 0.00164, 0.99836, 0.16945, 0.13638, 0.00000, 0.00000 
0.66903, 0.00000, 0.14954, 0.16089, 0.01755, 0.00300, 0.99701, 0.14953, 0.16089, 0.00001, 0.00000 
0.65303, 0.00000, 0.13580, 0.17972, 0.02687, 0.00461, 0.99542, 0.13577, 0.17972, 0.00003, 0.00000 
0.63565, 0.00000, 0.12628, 0.19451, 0.03722, 0.00641, 0.99366, 0.12622, 0.19450, 0.00006, 0.00001 
0.61741, 0.00000, 0.11963, 0.20638, 0.04835, 0.00835, 0.99177, 0.11952, 0.20636, 0.00010, 0.00002 
0.59870, 0.00000, 0.11489, 0.21610, 0.06009, 0.01042, 0.98978, 0.11473, 0.21606, 0.00016, 0.00004 
0.57980, 0.00000, 0.11142, 0.22421, 0.07230, 0.01258, 0.98772, 0.11119, 0.22414, 0.00022, 0.00007 
0.56090, 0.00000, 0.10875, 0.23106, 0.08488, 0.01482, 0.98560, 0.10845, 0.23095, 0.00030, 0.00011 
0.54217, 0.00000, 0.10659, 0.23691, 0.09777, 0.01713, 0.98344, 0.10620, 0.23675, 0.00039, 0.00016 
0.52372, 0.00000, 0.10471, 0.24192, 0.11089, 0.01950, 0.98124, 0.10423, 0.24169, 0.00048, 0.00023 
0.50563, 0.00000, 0.10298, 0.24622, 0.12420, 0.02191, 0.97903, 0.10239, 0.24591, 0.00059, 0.00031 
0.48800, 0.00000, 0.10128, 0.24987, 0.13765, 0.02437, 0.97680, 0.10059, 0.24946, 0.00070, 0.00041 
0.47085, 0.00000, 0.09958, 0.25294, 0.15120, 0.02687, 0.97456, 0.09876, 0.25241, 0.00082, 0.00053 
0.45425, 0.00000, 0.09781, 0.25545, 0.16482, 0.02939, 0.97232, 0.09687, 0.25479, 0.00094, 0.00066 
0.43822, 0.00000, 0.09597, 0.25744, 0.17847, 0.03194, 0.97009, 0.09490, 0.25663, 0.00107, 0.00081 
0.42278, 0.00000, 0.09404, 0.25892, 0.19212, 0.03451, 0.96787, 0.09284, 0.25794, 0.00120, 0.00098 
0.40796, 0.00000, 0.09203, 0.25992, 0.20575, 0.03709, 0.96566, 0.09070, 0.25876, 0.00133, 0.00116 
0.39377, 0.00000, 0.08993, 0.26045, 0.21933, 0.03967, 0.96348, 0.08846, 0.25909, 0.00147, 0.00136 
0.38021, 0.00000, 0.08775, 0.26052, 0.23282, 0.04226, 0.96131, 0.08615, 0.25895, 0.00160, 0.00157 
0.36730, 0.00000, 0.08552, 0.26016, 0.24621, 0.04485, 0.95918, 0.08378, 0.25836, 0.00174, 0.00180 
0.35502, 0.00000, 0.08323, 0.25937, 0.25946, 0.04744, 0.95707, 0.08136, 0.25734, 0.00187, 0.00204 
0.34337, 0.00000, 0.08090, 0.25819, 0.27255, 0.05001, 0.95501, 0.07890, 0.25590, 0.00200, 0.00229 
0.33234, 0.00000, 0.07854, 0.25662, 0.28547, 0.05257, 0.95297, 0.07642, 0.25406, 0.00213, 0.00256 
0.32192, 0.00000, 0.07618, 0.25469, 0.29819, 0.05511, 0.95098, 0.07393, 0.25186, 0.00225, 0.00283 
0.31211, 0.00000, 0.07381, 0.25243, 0.31068, 0.05763, 0.94903, 0.07144, 0.24931, 0.00237, 0.00312 
0.30288, 0.00000, 0.07145, 0.24985, 0.32294, 0.06012, 0.94713, 0.06897, 0.24644, 0.00249, 0.00341 
0.29422, 0.00000, 0.06912, 0.24698, 0.33495, 0.06259, 0.94527, 0.06653, 0.24328, 0.00259, 0.00370 
0.28611, 0.00000, 0.06682, 0.24384, 0.34669, 0.06502, 0.94346, 0.06412, 0.23984, 0.00270, 0.00400 
0.27854, 0.00000, 0.06455, 0.24046, 0.35814, 0.06742, 0.94169, 0.06176, 0.23616, 0.00279, 0.00431 
0.27148, 0.00000, 0.06233, 0.23686, 0.36930, 0.06978, 0.93997, 0.05946, 0.23225, 0.00288, 0.00461 
0.26491, 0.00000, 0.06017, 0.23307, 0.38016, 0.07211, 0.93831, 0.05721, 0.22816, 0.00296, 0.00491 
0.25881, 0.00000, 0.05806, 0.22912, 0.39070, 0.07439, 0.93669, 0.05503, 0.22390, 0.00303, 0.00522 
0.25317, 0.00000, 0.05601, 0.22501, 0.40092, 0.07663, 0.93512, 0.05292, 0.21950, 0.00310, 0.00551 
0.24797, 0.00000, 0.05403, 0.22078, 0.41081, 0.07883, 0.93360, 0.05088, 0.21497, 0.00315, 0.00581 
0.24318, 0.00000, 0.05212, 0.21645, 0.42038, 0.08098, 0.93213, 0.04892, 0.21035, 0.00320, 0.00610 
0.23879, 0.00000, 0.05027, 0.21204, 0.42961, 0.08308, 0.93071, 0.04703, 0.20566, 0.00324, 0.00638 
0.23477, 0.00000, 0.04850, 0.20756, 0.43850, 0.08514, 0.92933, 0.04522, 0.20091, 0.00328, 0.00665 
0.23112, 0.00000, 0.04679, 0.20304, 0.44706, 0.08715, 0.92801, 0.04348, 0.19613, 0.00331, 0.00691 
0.22781, 0.00000, 0.04515, 0.19849, 0.45527, 0.08911, 0.92673, 0.04183, 0.19133, 0.00333, 0.00717 
0.22482, 0.00000, 0.04358, 0.19393, 0.46316, 0.09102, 0.92549, 0.04024, 0.18652, 0.00334, 0.00741 
0.22214, 0.00000, 0.04208, 0.18938, 0.47070, 0.09289, 0.92430, 0.03873, 0.18174, 0.00334, 0.00764 
0.21975, 0.00000, 0.04064, 0.18483, 0.47792, 0.09471, 0.92315, 0.03730, 0.17697, 0.00334, 0.00786 
0.21764, 0.00000, 0.03927, 0.18032, 0.48481, 0.09648, 0.92204, 0.03593, 0.17225, 0.00334, 0.00806 
0.21579, 0.00000, 0.03796, 0.17584, 0.49138, 0.09820, 0.92097, 0.03463, 0.16759, 0.00333, 0.00826 
0.21420, 0.00000, 0.03671, 0.17141, 0.49763, 0.09988, 0.91994, 0.03340, 0.16298, 0.00331, 0.00843 
0.21284, 0.00000, 0.03551, 0.16704, 0.50356, 0.10151, 0.91895, 0.03222, 0.15844, 0.00329, 0.00860 
0.21170, 0.00000, 0.03437, 0.16273, 0.50919, 0.10310, 0.91799, 0.03111, 0.15398, 0.00326, 0.00875 
0.21077, 0.00000, 0.03329, 0.15849, 0.51452, 0.10464, 0.91707, 0.03006, 0.14961, 0.00323, 0.00888 
0.21005, 0.00000, 0.03225, 0.15433, 0.51956, 0.10614, 0.91619, 0.02906, 0.14532, 0.00320, 0.00901 
0.20952, 0.00000, 0.03127, 0.15025, 0.52431, 0.10759, 0.91533, 0.02811, 0.14113, 0.00316, 0.00911 
0.20917, 0.00000, 0.03033, 0.14625, 0.52877, 0.10900, 0.91451, 0.02721, 0.13704, 0.00312, 0.00921 
0.20898, 0.00000, 0.02943, 0.14234, 0.53297, 0.11038, 0.91372, 0.02636, 0.13305, 0.00307, 0.00929 
0.20896, 0.00000, 0.02857, 0.13852, 0.53690, 0.11171, 0.91296, 0.02555, 0.12916, 0.00303, 0.00936 
0.20910, 0.00000, 0.02776, 0.13479, 0.54058, 0.11300, 0.91222, 0.02478, 0.12538, 0.00298, 0.00941 
0.20937, 0.00000, 0.02698, 0.13116, 0.54400, 0.11426, 0.91151, 0.02405, 0.12171, 0.00293, 0.00945 
0.20979, 0.00000, 0.02624, 0.12762, 0.54718, 0.11548, 0.91083, 0.02336, 0.11814, 0.00288, 0.00948 
0.21033, 0.00000, 0.02553, 0.12418, 0.55013, 0.11666, 0.91017, 0.02270, 0.11468, 0.00283, 0.00950 
0.21100, 0.00000, 0.02486, 0.12083, 0.55285, 0.11781, 0.90954, 0.02208, 0.11133, 0.00277, 0.00950 
