0.70000, 0.00000, 0.30000, 0.00000, 0.00000, 0.00000, 1.00000, 0.30000, 0.00000, 0.00000, 0.00000 
0.70000, 0.00000, 0.24000, 0.06000, 0.00000, 0.00000, 1.00000, 0.24000, 0.06000, 0.00000, 0.00000 
0.69926, 0.00000, 0.19274, 0.10387, 0.00353, 0.00060, 0.99940, 0.19274, 0.10387, 0.00000, 0.00000 
0.69801, 0.00000, 0.15548, 0.13527, 0.00961, 0.00164, 0.99836, 0.15547, 0.13527, 0.00000, 0.00000 
0.69642, 0.00000, 0.12605, 0.15706, 0.01749, 0.00299, 0.99701, 0.12605, 0.15706, 0.00000, 0.00000 
0.69464, 0.00000, 0.10277, 0.17146, 0.02658, 0.00456, 0.99544, 0.10277, 0.17146, 0.00000, 0.00000 
0.69276, 0.00000, 0.08432, 0.18021, 0.03644, 0.00628, 0.99373, 0.08432, 0.18021, 0.00001, 0.00000 
0.69086, 0.00000, 0.06967, 0.18467, 0.04674, 0.00808, 0.99194, 0.06966, 0.18467, 0.00001, 0.00000 
0.68899, 0.00000, 0.05799, 0.18590, 0.05721, 0.00993, 0.99010, 0.05798, 0.18589, 0.00002, 0.00000 
0.68721, 0.00000, 0.04866, 0.18470, 0.06767, 0.01178, 0.98825, 0.04864, 0.18469, 0.00002, 0.00001 
0.68553, 0.00000, 0.04118, 0.18172, 0.07797, 0.01363, 0.98641, 0.04115, 0.18171, 0.00003, 0.00001 
0.68399, 0.00000, 0.03516, 0.17745, 0.08801, 0.01545, 0.98461, 0.03512, 0.17743, 0.00004, 0.00002 
0.68258, 0.00000, 0.03028, 0.17227, 0.09772, 0.01722, 0.98285, 0.03024, 0.17225, 0.00004, 0.00002 
0.68132, 0.00000, 0.02631, 0.16647, 0.10704, 0.01895, 0.98114, 0.02627, 0.16644, 0.00005, 0.00003 
0.68021, 0.00000, 0.02307, 0.16028, 0.11594, 0.02061, 0.97949, 0.02301, 0.16024, 0.00005, 0.00004 
0.67925, 0.00000, 0.02040, 0.15386, 0.12440, 0.02221, 0.97790, 0.02034, 0.15381, 0.00006, 0.00005 
0.67844, 0.00000, 0.01818, 0.14735, 0.13241, 0.02375, 0.97638, 0.01811, 0.14729, 0.00007, 0.00006 
0.67778, 0.00000, 0.01632, 0.14084, 0.13998, 0.02522, 0.97493, 0.01625, 0.14078, 0.00007, 0.00007 
0.67726, 0.00000, 0.01476, 0.13442, 0.14710, 0.02663, 0.97354, 0.01469, 0.13434, 0.00007, 0.00008 
0.67688, 0.00000, 0.01343, 0.12812, 0.15378, 0.02797, 0.97221, 0.01336, 0.12803, 0.00008, 0.00009 
0.67663, 0.00000, 0.01229, 0.12199, 0.16003, 0.02925, 0.97095, 0.01222, 0.12189, 0.00008, 0.00010 
0.67651, 0.00000, 0.01131, 0.11605, 0.16587, 0.03047, 0.96975, 0.01123, 0.11595, 0.00008, 0.00011 
0.67651, 0.00000, 0.01045, 0.11033, 0.17132, 0.03163, 0.96860, 0.01037, 0.11021, 0.00008, 0.00012 
0.67662, 0.00000, 0.00969, 0.10483, 0.17638, 0.03273, 0.96752, 0.00961, 0.10470, 0.00008, 0.00012 
0.67684, 0.00000, 0.00902, 0.09955, 0.18108, 0.03378, 0.96649, 0.00894, 0.09942, 0.00008, 0.00013 
0.67716, 0.00000, 0.00842, 0.09451, 0.18542, 0.03478, 0.96551, 0.00834, 0.09436, 0.00008, 0.00014 
0.67757, 0.00000, 0.00788, 0.08969, 0.18944, 0.03572, 0.96458, 0.00780, 0.08954, 0.00008, 0.00015 
0.67808, 0.00000, 0.00739, 0.08509, 0.19313, 0.03662, 0.96370, 0.00731, 0.08494, 0.00008, 0.00016 
0.67867, 0.00000, 0.00695, 0.08072, 0.19653, 0.03746, 0.96286, 0.00687, 0.08055, 0.00008, 0.00016 
0.67934, 0.00000, 0.00654, 0.07655, 0.19964, 0.03827, 0.96207, 0.00646, 0.07638, 0.00008, 0.00017 
0.68009, 0.00000, 0.00616, 0.07259, 0.20248, 0.03903, 0.96132, 0.00609, 0.07242, 0.00007, 0.00017 
0.68090, 0.00000, 0.00581, 0.06883, 0.20506, 0.03976, 0.96061, 0.00574, 0.06865, 0.00007, 0.00018 
0.68178, 0.00000, 0.00549, 0.06526, 0.20740, 0.04044, 0.95994, 0.00542, 0.06508, 0.00007, 0.00018 
0.68273, 0.00000, 0.00519, 0.06187, 0.20951, 0.04110, 0.95930, 0.00512, 0.06168, 0.00007, 0.00019 
0.68373, 0.00000, 0.00491, 0.05865, 0.21141, 0.04171, 0.95869, 0.00484, 0.05846, 0.00007, 0.00019 
0.68478, 0.00000, 0.00465, 0.05560, 0.21310, 0.04230, 0.95812, 0.00458, 0.05541, 0.00006, 0.00019 
0.68589, 0.00000, 0.00440, 0.05270, 0.21459, 0.04285, 0.95758, 0.00434, 0.05251, 0.00006, 0.00019 
0.68704, 0.00000, 0.00417, 0.04996, 0.21590, 0.04338, 0.95706, 0.00411, 0.04976, 0.00006, 0.00019 
0.68823, 0.00000, 0.00395, 0.04735, 0.21704, 0.04387, 0.95657, 0.00389, 0.04716, 0.00006, 0.00019 
0.68946, 0.00000, 0.00374, 0.04489, 0.21802, 0.04435, 0.95611, 0.00369, 0.04469, 0.00005, 0.00019 
0.69073, 0.00000, 0.00355, 0.04255, 0.21884, 0.04479, 0.95567, 0.00350, 0.04235, 0.00005, 0.00019 
0.69204, 0.00000, 0.00337, 0.04033, 0.21952, 0.04522, 0.95526, 0.00332, 0.04014, 0.00005, 0.00019 
0.69338, 0.00000, 0.00319, 0.03823, 0.22006, 0.04562, 0.95486, 0.00315, 0.03804, 0.00005, 0.00019 
0.69474, 0.00000, 0.00303, 0.03624, 0.22048, 0.04600, 0.95449, 0.00298, 0.03605, 0.00005, 0.00019 
0.69614, 0.00000, 0.00288, 0.03435, 0.22077, 0.04636, 0.95414, 0.00283, 0.03417, 0.00004, 0.00019 
0.69755, 0.00000, 0.00273, 0.03257, 0.22095, 0.04670, 0.95380, 0.00269, 0.03238, 0.00004, 0.00019 
0.69899, 0.00000, 0.00259, 0.03087, 0.22103, 0.04702, 0.95348, 0.00255, 0.03069, 0.00004, 0.00018 
0.70045, 0.00000, 0.00246, 0.02927, 0.22100, 0.04733, 0.95318, 0.00242, 0.02909, 0.00004, 0.00018 
0.70193, 0.00000, 0.00233, 0.02775, 0.22088, 0.04762, 0.95290, 0.00230, 0.02757, 0.00004, 0.00018 
0.70343, 0.00000, 0.00222, 0.02631, 0.22067, 0.04790, 0.95263, 0.00218, 0.02613, 0.00003, 0.00017 
0.70494, 0.00000, 0.00211, 0.02494, 0.22038, 0.04816, 0.95237, 0.00207, 0.02477, 0.00003, 0.00017 
0.70647, 0.00000, 0.00200, 0.02365, 0.22001, 0.04841, 0.95213, 0.00197, 0.02348, 0.00003, 0.00017 
0.70801, 0.00000, 0.00190, 0.02242, 0.21957, 0.04864, 0.95190, 0.00187, 0.02226, 0.00003, 0.00016 
0.70956, 0.00000, 0.00180, 0.02126, 0.21906, 0.04886, 0.95168, 0.00178, 0.02110, 0.00003, 0.00016 
0.71112, 0.00000, 0.00171, 0.02016, 0.21848, 0.04907, 0.95147, 0.00169, 0.02000, 0.00003, 0.00016 
0.71269, 0.00000, 0.00163, 0.01911, 0.21785, 0.04928, 0.95128, 0.00160, 0.01896, 0.00002, 0.00015 
0.71426, 0.00000, 0.00155, 0.01813, 0.21716, 0.04946, 0.95109, 0.00152, 0.01798, 0.00002, 0.00015 
0.71584, 0.00000, 0.00147, 0.01719, 0.21641, 0.04964, 0.95091, 0.00145, 0.01705, 0.00002, 0.00014 
0.71743, 0.00000, 0.00140, 0.01630, 0.21562, 0.04981, 0.95075, 0.00137, 0.01616, 0.00002, 0.00014 
0.71902, 0.00000, 0.00133, 0.01546, 0.21478, 0.04998, 0.95059, 0.00131, 0.01532, 0.00002, 0.00014 
0.72061, 0.00000, 0.00126, 0.01466, 0.21390, 0.05013, 0.95044, 0.00124, 0.01453, 0.00002, 0.00013 
